periodo,temperatura_minima,temperatura_media,temperatura_maxima,humedad,velocidad_viento,direccion_viento,velocidad_max_viento,barometro,mm_lluvia,radiacion_solar
2018-10-14,19.6,24.2,15.9,30.8,12.8,W,45.1,999.0,0.0,4218.0
2018-10-15,18.4,24.5,9.3,29.1,8.9,W,51.5,994.1,0.0,6136.0
2018-10-16,15.1,22.8,4.6,32.8,4.8,WNW,35.4,994.6,0.0,4581.0
2018-10-17,13.1,18.6,8.2,46.3,9.8,S,45.1,1008.7,0.0,4262.0
2018-10-18,9.1,12.2,7.4,60.8,12.2,ESE,38.6,1027.0,0.0,3237.0
2018-10-19,8.4,12.9,6.1,61.2,7.6,NE,30.6,1025.9,3.3,3622.0
2018-10-20,11.2,17.1,6.8,79.8,8.0,NE,29.0,1013.3,0.8,3417.0
2018-10-21,12.7,18.7,4.9,53.2,5.4,SW,33.8,1005.9,1.5,5550.0
2018-10-22,8.7,12.3,3.4,71.8,8.6,SW,30.6,1016.2,2.8,2650.0
2018-10-23,10.1,19.3,-0.3,65.6,6.3,NNE,40.2,1018.9,0.3,7175.0
2018-10-24,11.2,14.2,8.3,79.4,7.4,ENE,32.2,1013.0,0.0,2014.0
2018-10-25,12.4,17.3,8.1,74.3,6.4,ENE,32.2,1015.6,0.0,4568.0
2018-10-26,14.1,22.1,9.1,71.0,9.0,ENE,35.4,1010.3,3.0,3711.0
2018-10-27,17.2,24.5,11.3,60.4,4.4,ENE,29.0,1004.7,0.8,6154.0
2018-10-28,18.3,28.7,8.3,63.2,4.0,NE,38.6,1001.9,3.0,5623.0
2018-10-29,15.8,22.6,10.0,70.5,5.4,SW,33.8,998.8,0.0,2246.0
2018-10-30,11.5,19.0,9.4,77.6,2.1,ESE,29.0,1002.8,0.0,1572.0
2018-10-31,10.2,16.3,2.7,56.9,6.8,SE,32.6,1022.2,0.0,6501.5
2019-01-01,17.5,27.2,10.8,39.9,0.0,,0.0,0.0,0.0,0.0
2019-01-02,15.8,24.4,6.1,44.4,0.0,,0.0,0.0,0.0,0.0
2019-01-03,17.4,29.2,5.8,50.3,0.0,,0.0,0.0,0.0,0.0
2019-01-04,21.2,34.1,6.9,23.5,0.0,,0.0,0.0,0.0,0.0
2019-01-05,20.4,26.0,14.7,29.7,0.0,,0.0,0.0,0.0,0.0
2019-01-06,19.9,32.0,8.8,42.8,0.0,,0.0,0.0,0.0,0.0
2019-01-07,18.5,30.0,5.4,51.5,0.0,,0.0,0.0,0.0,0.0
2019-01-08,17.0,25.9,9.6,21.1,0.0,,0.0,0.0,0.0,0.0
2019-01-09,12.0,23.0,3.1,29.7,0.0,,0.0,0.0,0.0,0.0
2019-01-10,15.9,28.5,1.2,54.8,0.0,,0.0,0.0,0.0,0.0
2019-01-11,19.9,33.3,3.7,48.2,0.0,,0.0,0.0,0.0,0.0
2019-01-12,19.5,31.6,7.2,31.5,0.0,,0.0,0.0,0.0,0.0
2019-01-13,18.6,32.0,4.4,26.3,0.0,,0.0,0.0,0.0,0.0
2019-01-14,24.6,38.3,12.9,34.5,0.0,,0.0,0.0,0.0,0.0
2019-01-15,22.4,35.0,11.5,43.2,0.0,,0.0,0.0,0.0,0.0
2019-01-16,16.6,25.1,6.0,33.0,0.0,,0.0,0.0,0.0,0.0
2019-01-17,18.4,32.8,3.1,30.5,0.0,,0.0,0.0,0.0,0.0
2019-01-18,21.7,38.1,5.7,34.1,0.0,,0.0,0.0,0.0,0.0
2019-01-19,27.2,41.1,10.5,38.3,0.0,,0.0,0.0,0.0,0.0
2019-01-20,26.1,37.2,13.8,49.0,0.0,,0.0,0.0,0.0,0.0
2019-01-21,21.8,32.4,11.3,56.5,0.0,,0.0,0.0,0.0,0.0
2019-01-22,21.1,26.2,13.7,25.2,0.0,S,17.7,1002.3,0.0,8284.0
2019-01-23,19.3,30.2,6.9,38.0,0.0,N,3.2,1007.8,0.0,8216.0
2019-01-24,26.6,37.1,14.1,28.5,0.0,SW,1.6,998.5,0.0,6878.0
2019-01-25,22.8,30.1,15.2,27.2,1.1,NE,41.8,1001.6,0.0,6768.0
2019-01-26,17.3,27.0,6.6,39.5,1.8,,24.1,1012.1,0.0,8016.0
2019-01-27,23.5,30.9,14.7,30.5,2.1,ENE,35.4,1001.7,0.0,7843.0
2019-01-28,23.3,30.0,14.2,31.1,3.8,,48.3,997.9,0.0,5762.0
2019-01-29,21.8,28.8,13.9,38.7,2.4,,30.6,998.9,0.0,5730.0
2019-01-30,16.4,24.2,10.7,40.9,3.2,ENE,40.2,1005.6,0.0,7803.0
2019-01-31,18.3,26.4,8.7,41.5,2.3,ENE,45.1,1003.9,0.0,6722.0
2019-02-01,18.8,28.6,10.2,31.6,0.0,,0.0,1010.4,0.0,7412.0
2019-02-02,17.8,28.2,6.4,44.6,0.0,,0.0,1021.6,0.0,7577.0
2019-02-03,24.8,34.4,14.5,29.2,0.0,,0.0,1015.8,0.0,7602.0
2019-02-04,25.9,35.0,14.3,35.9,0.0,,0.0,1009.9,0.0,7598.0
2019-02-05,28.7,38.7,20.4,31.0,0.0,,0.0,1000.2,0.0,6839.0
2019-02-06,22.8,28.6,13.5,31.3,0.0,,0.0,1002.3,0.0,6903.0
2019-02-07,17.3,24.7,10.8,48.0,0.0,,0.0,1006.4,0.0,7596.0
2019-02-08,19.7,27.7,9.6,43.9,0.0,,0.0,1001.6,0.0,7017.0
2019-02-09,22.7,28.1,17.8,24.2,0.0,,0.0,997.2,0.0,4731.0
2019-02-10,16.1,22.3,7.2,36.8,0.0,,0.0,1000.2,0.0,2830.0
2019-02-11,13.6,20.8,6.7,49.6,0.0,,0.0,1017.9,0.0,6551.0
2019-02-12,18.4,31.3,4.9,41.5,0.0,,0.0,1013.5,0.0,7285.0
2019-02-13,20.4,27.8,13.2,37.0,0.0,,0.0,1005.7,0.0,6647.0
2019-02-14,23.2,34.9,9.6,45.6,0.0,,0.0,1004.9,0.0,7096.0
2019-02-15,27.2,34.9,17.7,35.6,0.0,,0.0,1006.3,0.0,7102.0
2019-02-16,28.4,39.7,14.6,31.9,0.0,,0.0,1001.0,0.0,7076.0
2019-02-17,27.5,37.5,16.7,16.5,0.0,,0.0,998.4,0.0,7131.0
2019-02-18,20.3,29.7,12.2,39.6,0.0,,0.0,997.6,0.0,4703.0
2019-02-19,20.1,29.7,8.1,45.0,0.0,,0.0,998.7,0.0,6324.0
2019-02-20,19.6,25.7,9.6,29.8,0.0,,0.0,997.0,0.0,3534.0
2019-02-21,15.5,19.7,11.5,32.7,0.0,,0.0,1006.0,0.0,3553.0
2019-02-22,14.4,21.9,6.8,47.4,0.0,,0.0,1007.7,0.0,6968.0
2019-02-23,13.1,19.3,5.3,46.6,0.0,,0.0,1001.1,0.0,5975.0
2019-02-24,11.1,15.0,7.4,47.4,0.0,,0.0,1007.9,0.0,3963.0
2019-02-25,10.5,19.4,0.1,44.7,0.0,,0.0,1011.2,0.0,5399.0
2019-02-26,14.4,24.0,4.2,52.6,0.0,,0.0,1008.8,0.0,4496.0
2019-02-27,15.7,24.9,9.7,46.8,0.0,,0.0,1010.4,0.0,6319.0
2019-02-28,17.7,23.6,10.7,52.0,0.0,,0.0,1004.3,0.0,5303.0
2019-03-01,16.4,21.1,12.1,75.2,0.0,,0.0,1002.2,0.0,2720.0
2019-03-02,16.5,25.8,8.9,63.1,0.0,,0.0,1006.5,0.0,4223.0
2019-03-03,19.2,26.4,12.2,44.5,0.0,,0.0,999.6,0.0,5940.0
2019-03-04,17.5,22.2,11.6,32.7,0.0,,0.0,1000.3,0.0,5231.0
2019-03-05,16.3,23.1,8.9,39.1,0.0,,0.0,1002.6,0.0,5489.0
2019-03-06,21.7,30.9,11.7,34.6,0.0,,0.0,989.0,0.0,5127.0
2019-03-07,13.8,21.8,6.8,59.3,0.0,,0.0,1003.7,0.0,3413.0
2019-03-08,13.4,23.6,2.8,55.1,0.0,,0.0,1019.9,0.0,6222.0
2019-03-09,19.4,30.9,6.5,34.2,0.0,,0.0,1016.4,0.0,6078.0
2019-03-10,22.7,33.6,10.0,28.6,0.0,,0.0,1009.8,0.0,6103.0
2019-03-11,20.9,30.6,13.4,37.7,0.0,,0.0,1006.2,0.0,5881.0
2019-03-12,14.6,21.2,8.1,68.5,0.0,,0.0,1013.0,0.0,5639.0
2019-03-13,14.1,16.7,11.3,80.1,0.0,,0.0,1007.1,0.0,1606.0
2019-03-14,14.2,16.0,12.7,85.2,0.0,,0.0,1009.8,0.0,615.0
2019-03-15,16.7,20.9,13.1,85.6,0.0,,0.0,1016.1,0.0,2707.0
2019-03-16,17.7,21.1,14.8,87.3,0.0,,0.0,1013.5,0.0,3416.0
2019-03-17,19.8,26.7,12.8,54.4,0.0,,0.0,999.1,0.0,4224.0
2019-03-18,14.5,18.2,10.8,40.4,0.0,,0.0,1004.7,0.0,4085.0
2019-03-19,13.0,18.6,7.9,54.0,0.0,,0.0,1016.9,0.0,4662.0
2019-03-20,13.4,22.2,4.4,61.2,0.0,,0.0,1016.9,0.0,5503.0
2019-03-21,16.1,22.3,10.4,48.1,0.0,,0.0,1007.8,0.0,2769.0
2019-03-22,16.0,23.6,7.7,61.3,0.0,,0.0,1005.6,0.0,4674.0
2019-03-23,15.7,19.8,12.0,64.5,0.0,,0.0,1005.6,0.0,3872.0
2019-03-24,12.8,18.3,8.6,69.2,0.0,,0.0,1017.3,0.0,4488.0
2019-03-25,13.0,20.3,6.8,71.0,0.0,,0.0,1017.7,0.0,5134.0
2019-03-26,15.0,24.6,5.9,66.6,0.0,,0.0,1017.5,0.0,4998.0
2019-03-27,19.0,27.0,8.9,40.9,0.0,,0.0,1011.8,0.0,5016.0
2019-03-28,20.5,28.9,12.8,52.4,0.0,,0.0,1007.0,0.0,4963.0
2019-03-29,19.0,29.3,6.8,51.5,0.0,,0.0,1002.1,0.0,4530.0
2019-03-30,18.5,25.9,10.3,49.3,0.0,,0.0,1007.6,0.0,4741.0
2019-03-31,17.9,29.6,7.9,59.8,0.0,,0.0,1005.2,0.0,4465.0
2019-04-01,17.9,27.4,7.6,53.2,0.0,,0.0,1001.2,0.0,3933.0
2019-04-02,20.5,25.6,10.6,33.5,0.0,,0.0,1002.7,0.0,4758.0
2019-04-03,13.1,21.3,4.8,53.8,0.0,,0.0,997.7,0.0,2501.0
2019-04-04,13.0,19.8,6.8,49.7,0.0,,0.0,1003.3,0.0,4618.0
2019-04-05,12.8,24.1,2.8,52.0,0.0,,0.0,1006.6,0.0,3890.0
2019-04-06,17.3,25.8,8.6,47.1,0.0,,0.0,1004.2,0.0,2966.0
2019-04-07,15.8,25.3,9.3,65.4,0.0,,0.0,1009.6,0.0,3855.0
2019-04-08,16.3,24.0,9.6,74.0,0.0,,0.0,1006.5,0.0,3382.0
2019-04-09,17.4,25.7,10.3,58.3,0.0,,0.0,1005.9,0.0,4065.0
2019-04-10,13.3,19.8,6.9,66.6,0.0,,0.0,1017.4,0.0,3811.0
2019-04-11,14.6,23.7,6.6,60.3,0.0,,0.0,1011.4,0.0,3937.0
2019-04-12,15.2,27.5,2.8,55.5,0.0,,0.0,996.5,0.0,2630.0
2019-04-13,15.0,20.8,5.7,34.0,0.0,,0.0,995.5,0.0,3472.0
2019-04-14,11.8,17.3,7.9,37.9,0.0,,0.0,1005.4,0.0,3523.0
2019-04-15,10.0,20.2,0.9,56.3,0.0,,0.0,1010.4,0.0,3298.0
2019-04-16,13.2,19.8,5.4,56.6,0.0,,0.0,998.4,0.0,1218.0
2019-04-17,15.9,21.1,6.1,48.0,0.0,,0.0,1001.5,0.0,3921.0
2019-04-18,10.8,20.5,1.7,62.0,0.0,,0.0,1001.5,0.0,3886.0
2019-04-19,10.9,20.2,3.3,60.0,0.0,,0.0,1006.1,0.0,3796.0
2019-04-20,11.1,23.6,1.0,62.7,0.0,,0.0,1010.5,0.0,3820.0
2019-04-21,11.4,20.9,3.3,64.9,0.0,,0.0,1013.2,0.0,3722.0
2019-04-22,12.6,23.1,5.9,61.8,0.0,,0.0,1008.1,0.0,3710.0
2019-04-23,10.2,16.9,3.3,59.1,0.0,,0.0,1016.3,0.0,3703.0
2019-04-24,12.7,21.4,2.7,65.4,0.0,,0.0,1016.8,0.0,3531.0
2019-04-25,16.1,22.6,10.9,62.5,0.0,,0.0,1016.4,0.0,2376.0
2019-04-26,16.2,23.3,12.3,65.1,0.0,,0.0,1010.2,0.0,3271.0
2019-04-27,14.3,20.1,9.6,66.5,0.0,,0.0,1002.0,0.0,2051.0
2019-04-28,13.2,20.7,6.4,58.4,0.0,,0.0,999.2,0.0,2405.0
2019-04-29,10.8,15.0,0.8,33.1,0.0,,0.0,1004.3,0.0,3487.0
2019-04-30,6.7,15.2,-3.2,57.0,0.0,,0.0,1007.4,0.0,1498.0
2019-05-01,10.3,17.9,1.5,71.6,0.0,,0.0,991.5,0.0,1197.0
2019-05-02,6.4,12.0,-0.7,67.3,0.0,,0.0,993.7,0.0,2606.0
2019-05-03,5.4,13.1,-0.7,69.3,0.0,,0.0,1005.6,0.0,3262.0
2019-05-04,10.6,18.3,4.4,75.8,0.0,,0.0,1003.5,0.0,2074.0
2019-05-05,9.5,18.2,2.8,72.0,0.0,,0.0,1010.3,0.0,3055.0
2019-05-06,9.6,21.7,-0.8,70.4,0.0,,0.0,1015.1,0.0,3076.0
2019-05-07,13.3,20.0,3.6,58.0,0.0,,0.0,1011.9,0.0,3054.0
2019-05-08,8.4,17.3,0.2,77.7,0.0,,0.0,1011.9,0.0,3063.0
2019-05-09,10.3,18.0,3.8,73.7,0.0,,0.0,1006.5,0.5,2726.0
2019-05-10,8.5,17.1,3.2,71.8,0.0,,0.0,1007.4,0.0,2965.0
2019-05-11,12.7,22.1,5.5,63.4,0.0,,0.0,999.7,0.0,1780.0
2019-05-12,16.3,21.4,8.7,41.0,0.0,,0.0,1000.7,0.0,1881.0
2019-05-13,10.0,17.2,2.2,39.4,0.0,,0.0,1018.5,0.0,2987.0
2019-05-14,9.6,20.5,1.9,52.1,0.0,,0.0,1012.6,0.0,1531.0
2019-05-15,10.2,21.5,0.6,63.5,0.0,,0.0,1010.8,0.0,2634.0
2019-05-16,14.7,21.1,10.3,69.8,0.0,,0.0,1000.8,0.0,1422.0
2019-05-17,15.3,22.6,8.7,48.1,0.0,,0.0,996.7,0.0,2499.0
2019-05-18,10.2,17.6,2.7,42.8,0.0,,0.0,1006.9,0.0,2332.0
2019-05-19,5.3,14.4,-2.3,60.7,0.0,,0.0,1012.1,0.0,2529.0
2019-05-20,3.8,14.4,-4.1,65.6,0.0,,0.0,1020.8,0.0,2767.0
2019-05-21,3.2,16.9,-5.2,59.3,0.0,,0.0,1019.2,0.0,2763.0
2019-05-22,6.1,19.3,-5.7,46.4,0.0,,0.0,1010.1,0.0,2128.0
2019-05-23,11.2,21.2,4.4,50.7,0.0,,0.0,1006.9,0.0,2336.0
2019-05-24,8.5,19.4,1.1,51.4,0.0,,0.0,1000.3,0.0,2152.0
2019-05-25,8.3,18.7,0.7,57.8,0.0,,0.0,999.5,0.0,2331.0
2019-05-26,3.8,12.5,-3.2,60.8,0.0,,0.0,1007.3,0.0,2532.0
2019-05-27,4.5,11.9,-3.8,62.0,0.0,,0.0,1002.4,0.0,1386.0
2019-05-28,3.0,10.1,-2.9,72.6,0.0,,0.0,1011.6,0.0,1966.0
2019-05-29,-0.1,10.4,-6.4,73.3,0.0,,0.0,1016.4,0.0,2432.0
2019-05-30,1.9,8.8,-5.4,78.5,0.0,,0.0,1013.2,0.5,758.0
2019-05-31,3.6,12.1,-2.9,83.5,0.0,,0.0,1005.0,0.0,1771.0
2019-06-01,4.8,12.5,-1.3,82.9,0.0,,0.0,1002.5,0.0,1528.0
2019-06-02,6.1,17.1,-1.6,63.8,0.0,,0.0,1007.6,0.0,2113.0
2019-06-03,4.8,12.6,-4.7,63.5,0.0,,0.0,1009.6,0.0,718.0
2019-06-04,11.7,18.4,5.2,53.3,0.0,,0.0,999.4,0.0,978.0
2019-06-05,12.8,18.3,5.7,46.5,0.0,,0.0,997.0,0.0,2285.0
2019-06-06,11.3,15.3,5.7,43.7,0.0,,0.0,997.7,0.0,1726.0
2019-06-07,9.8,16.3,2.6,46.9,0.0,,0.0,1001.8,0.0,1026.0
2019-06-08,8.8,16.6,1.0,50.7,0.0,,0.0,999.2,0.0,1749.0
2019-06-09,10.0,13.8,2.8,46.4,0.0,,0.0,997.9,0.0,989.0
2019-06-10,6.0,10.0,-1.8,40.7,0.0,,0.0,1006.1,0.0,2332.0
2019-06-11,1.1,12.7,-6.3,57.8,0.0,,0.0,1007.3,0.0,2283.0
2019-06-12,2.5,12.7,-3.8,61.3,0.0,,0.0,1008.1,0.0,2155.0
2019-06-13,7.4,11.9,2.4,88.3,0.0,,0.0,1010.8,14.2,547.0
2019-06-14,7.6,9.3,5.9,90.0,0.0,,0.0,1013.4,6.6,499.0
2019-06-15,9.1,11.3,4.8,79.5,0.0,,0.0,1025.3,0.5,1136.0
2019-06-16,4.4,11.6,-1.4,85.2,0.0,,0.0,1026.7,0.0,2236.0
2019-06-17,6.6,10.3,2.2,88.4,0.0,,0.0,1016.9,14.0,798.0
2019-06-18,9.1,10.5,7.2,89.0,0.0,,0.0,1005.9,10.6,444.0
2019-06-19,8.6,14.7,3.8,69.2,0.0,,0.0,1008.0,0.0,2220.0
2019-06-20,5.5,11.8,-0.1,84.7,0.0,,0.0,1005.7,0.0,1520.0
2019-06-21,7.7,19.4,-0.7,73.1,0.0,,0.0,1002.3,0.0,2187.0
2019-06-22,9.3,17.2,3.5,64.6,0.0,,0.0,1004.4,0.0,2243.0
2019-06-23,6.9,14.9,2.1,77.6,0.0,,0.0,1002.5,0.0,2025.0
2019-06-24,4.8,9.4,-0.7,73.9,0.0,,0.0,997.4,0.0,567.0
2019-06-25,3.7,9.4,-2.2,63.3,0.0,,0.0,999.3,0.0,2191.0
2019-06-26,8.8,14.4,3.2,53.4,0.0,,0.0,986.1,0.0,1314.0
2019-06-27,4.0,10.5,-0.5,74.7,0.0,,0.0,992.6,1.0,1603.0
2019-06-28,0.4,5.9,-4.3,71.0,0.0,,0.0,1009.2,0.0,2357.0
2019-06-29,-2.2,4.7,-6.9,78.4,0.0,,0.0,1008.4,0.0,1612.0
2019-06-30,0.4,5.7,-3.8,71.4,0.0,,0.0,1013.8,0.0,2335.0
2020-01-01,21.8,31.2,13.9,53.9,12.9,NE,49.9,1009.9,0.0,8049.0
2020-01-02,22.8,34.3,18.7,58.6,4.7,ENE,49.9,1006.6,0.0,1611.5
2020-01-03,28.4,37.1,18.2,39.5,5.3,NNW,46.7,1003.8,0.3,6447.5
2020-01-04,20.3,27.3,13.7,33.3,12.5,SSW,46.7,1007.8,0.0,8439.0
2020-01-05,16.8,23.7,12.7,55.8,6.2,W,45.1,999.7,0.3,4330.5
2020-01-06,17.4,24.0,12.3,38.3,9.5,SW,45.1,997.9,0.0,7171.0
2020-01-07,21.9,30.2,11.3,34.5,9.2,W,49.9,991.6,0.0,8045.5
2020-01-08,19.5,24.7,14.2,27.7,12.3,W,57.9,989.7,0.0,6841.0
2020-01-09,15.1,18.8,11.0,25.5,12.9,W,64.4,997.4,0.0,5744.5
2020-01-10,19.0,27.4,11.3,27.8,11.9,SW,49.9,1002.0,0.0,8323.0
2020-01-11,20.7,28.1,13.9,33.0,10.1,SW,43.5,1004.4,0.0,7881.5
2020-01-12,21.3,32.6,10.1,40.9,5.0,ENE,33.8,1008.0,0.0,8014.0
2020-01-13,24.3,35.6,15.0,45.9,6.3,ENE,49.9,1000.9,0.0,5060.5
2020-01-14,22.2,27.9,15.7,31.6,7.9,W,54.7,993.6,0.0,5596.5
2020-01-15,15.3,19.6,10.8,25.3,15.5,SW,53.1,1002.5,0.0,6617.5
2020-01-16,17.0,24.8,12.3,28.2,9.9,SW,35.4,1011.4,0.0,8206.5
2020-01-17,23.4,34.4,8.4,31.3,6.9,W,37.0,1004.7,0.0,7965.5
2020-01-18,22.4,27.7,15.8,33.8,7.7,ENE,32.2,1006.1,0.0,7527.0
2020-01-19,21.6,32.4,12.1,39.5,6.5,SW,35.4,1002.7,0.0,8110.5
2020-01-20,20.9,33.1,9.4,37.0,4.2,SW,33.8,1007.1,0.0,8010.0
2020-01-21,22.4,33.8,12.1,42.3,6.0,SW,35.4,1007.8,0.0,8013.5
2020-01-22,22.9,34.4,11.6,43.4,5.2,,29.0,1005.8,0.0,6901.0
2020-01-23,24.2,33.6,15.1,34.9,7.9,SW,48.3,1000.0,0.0,7180.0
2020-01-24,22.7,28.7,13.7,25.7,9.2,W,43.5,1001.4,0.0,3951.5
2020-01-25,24.5,31.4,16.5,27.3,8.2,SW,41.8,1002.4,0.0,7388.5
2020-01-26,19.9,25.2,10.9,33.5,10.5,SW,37.0,1007.2,0.0,7002.5
2020-01-27,21.6,31.4,10.1,32.9,5.1,W,35.4,1003.9,0.0,6842.5
2020-01-28,21.5,27.8,13.0,27.3,11.0,SW,45.1,997.4,0.0,7065.0
2020-01-29,16.9,23.3,11.3,33.9,8.5,SW,40.2,1006.9,0.0,7867.5
2020-01-30,21.8,28.4,11.3,31.0,8.3,SW,48.3,1001.1,0.0,5774.5
2020-01-31,22.5,30.8,16.4,32.6,6.3,SW,37.0,1001.8,0.0,7866.0
2020-02-01,22.5,36.2,10.1,36.8,6.8,SW,64.4,996.3,0.0,7114.0
2020-02-02,20.1,29.6,10.1,31.2,8.2,NNE,40.2,1004.1,0.0,7001.5
2020-02-03,23.7,30.0,15.9,31.0,5.2,WNW,35.4,997.9,0.0,4832.0
2020-02-04,18.9,24.2,13.9,35.1,3.4,SW,45.1,1002.2,0.5,4336.5
2020-02-05,15.7,22.8,6.2,37.8,5.6,SW,29.0,1011.0,0.0,6613.5
2020-02-06,16.5,21.6,12.6,63.0,10.5,,37.0,1015.8,0.0,3734.5
2020-02-07,17.9,25.2,13.7,66.1,4.6,,25.7,1014.9,0.0,5158.0
2020-02-08,13.0,21.8,10.1,83.4,0.6,ESE,17.7,1018.1,0.0,784.0
2020-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-02-13,18.1,24.2,8.9,41.9,4.5,WNW,32.2,1006.5,0.0,7318.0
2020-02-14,19.3,28.4,10.1,42.8,6.6,WNW,46.7,997.2,0.0,5719.0
2020-02-15,21.0,30.2,9.6,33.4,9.8,WNW,53.1,992.2,0.0,6732.0
2020-02-16,19.4,24.9,12.4,27.1,6.4,SW,40.2,997.2,0.0,6796.5
2020-02-17,17.6,23.1,11.0,38.2,5.9,SW,30.6,1002.4,0.0,5698.5
2020-02-18,18.4,26.9,6.3,45.6,7.6,SW,40.2,1001.6,0.0,6038.5
2020-02-19,16.1,21.3,8.6,31.4,11.5,SW,41.8,1006.5,0.0,5726.0
2020-02-20,11.1,19.8,4.9,50.1,6.9,S,51.5,1019.6,0.0,6189.5
2020-02-21,15.9,24.4,6.1,46.8,3.1,ENE,29.0,1020.6,0.0,6959.0
2020-02-22,22.4,32.6,9.1,29.0,3.9,,27.4,1006.8,0.0,6857.0
2020-02-23,21.2,32.1,12.6,43.6,5.9,,41.8,996.7,0.0,6775.5
2020-02-24,17.5,24.4,7.9,44.7,9.4,SW,43.5,998.9,0.0,4450.0
2020-02-25,17.2,25.4,7.8,47.6,5.7,SW,37.0,1006.6,0.0,6645.5
2020-02-26,21.8,28.8,12.8,38.0,3.3,SW,37.0,1004.6,0.0,4934.0
2020-02-27,18.9,29.2,8.3,50.5,5.7,SW,33.8,1005.8,0.0,6145.0
2020-02-28,17.9,28.7,7.9,50.1,4.2,SW,27.4,1010.7,0.0,6526.0
2020-02-29,25.0,32.7,8.9,34.2,4.1,W,22.5,1010.1,0.0,6357.5
2020-03-01,23.9,36.8,12.7,39.6,5.6,,37.0,1005.8,0.0,6083.0
2020-03-02,22.9,36.8,13.5,43.0,2.9,WNW,27.4,1004.6,0.0,5950.0
2020-03-03,21.5,30.3,12.4,39.0,5.9,ESE,33.8,1007.1,0.0,6070.5
2020-03-04,20.7,27.0,15.3,63.1,3.1,,27.4,1008.0,0.5,2831.5
2020-03-05,19.4,25.4,14.5,71.7,2.3,ENE,24.1,1011.3,0.5,2772.5
2020-03-06,23.6,31.6,15.5,62.1,10.0,ENE,40.2,1001.9,0.0,5437.0
2020-03-07,20.1,29.2,15.2,26.1,5.5,SW,56.3,997.6,0.0,2642.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-03-10,20.1,29.0,16.3,54.3,1.5,,17.7,1005.0,0.0,893.0
2020-03-11,21.9,28.6,13.9,41.2,4.9,SW,33.8,998.8,0.0,5828.0
2020-03-12,18.4,30.2,9.6,44.7,3.0,WNW,27.4,1001.2,0.0,5183.0
2020-03-13,18.0,28.8,12.1,51.4,5.9,SW,62.8,1000.6,0.3,4966.0
2020-03-14,15.4,21.3,10.3,47.7,8.0,SW,41.8,1011.4,0.0,5696.0
2020-03-15,15.0,25.9,4.9,57.5,1.6,WNW,20.9,1011.5,0.0,5372.5
2020-03-16,17.3,27.2,6.5,51.3,3.4,WNW,32.2,1002.9,0.0,5202.0
2020-03-17,16.8,20.8,10.1,57.5,6.2,S,30.6,1011.8,0.0,4101.5
2020-03-18,16.4,28.1,6.1,58.6,2.4,ENE,24.1,1008.5,0.0,5546.0
2020-03-19,17.1,23.5,9.1,51.4,4.6,SW,25.7,1007.7,0.0,3846.5
2020-03-20,18.5,28.7,8.4,53.3,2.6,NW,29.0,1001.5,0.0,5131.0
2020-03-21,19.3,27.3,10.9,44.5,2.8,WNW,29.0,996.7,0.0,3225.5
2020-03-22,20.7,29.8,11.4,37.0,3.0,WNW,20.9,1002.8,0.0,5025.0
2020-03-23,20.4,29.1,11.0,39.1,2.7,WNW,27.4,998.9,0.0,2820.5
2020-03-24,20.7,25.9,13.9,46.7,5.4,SW,35.4,1006.1,0.0,3392.5
2020-03-25,17.7,27.0,10.3,66.1,3.1,ENE,25.7,1015.4,0.0,4431.5
2020-03-26,22.6,30.6,14.8,41.6,5.8,NW,35.4,1005.3,0.0,5013.0
2020-03-27,19.7,28.4,10.8,43.6,1.5,WSW,24.1,999.6,0.0,4818.5
2020-03-28,16.1,20.8,10.3,48.9,3.5,SSW,29.0,1006.9,0.3,2228.0
2020-03-29,12.4,20.4,5.1,59.9,2.3,SW,27.4,1013.7,0.3,4721.5
2020-03-30,12.8,21.1,5.9,51.4,2.3,SW,24.1,1017.8,0.0,4702.0
2020-03-31,15.7,22.9,7.9,58.7,2.7,NE,24.1,1013.2,0.0,2918.0
2020-04-01,15.6,21.2,8.6,47.6,6.5,SW,35.4,1013.7,0.0,4624.5
2020-04-02,13.7,24.1,3.3,58.8,0.9,N,19.3,1016.6,0.0,4333.5
2020-04-03,18.3,28.4,8.4,46.1,2.9,SW,48.3,1000.9,0.3,4080.5
2020-04-04,13.6,19.8,5.4,38.0,5.5,WNW,41.8,1002.9,0.0,4589.5
2020-04-05,9.5,17.1,1.7,50.7,5.6,SW,49.9,1001.3,0.0,2365.5
2020-04-06,8.4,16.5,0.7,45.6,2.4,SW,25.7,1017.3,0.0,4513.5
2020-04-07,10.6,23.3,0.8,48.7,0.5,WNW,9.7,1016.4,0.0,4398.5
2020-04-08,14.0,26.9,1.2,47.4,4.3,ENE,29.0,1012.5,0.0,4185.0
2020-04-09,20.2,29.9,11.4,40.5,6.7,N,38.6,1007.7,0.0,4157.0
